Player_ID,full_name,first_name,last_name,Primary_Team_ID,Primary_Team,Primary_Team_Abbr,Games_With_Primary_Team,All_Teams,Num_Teams,Season_Games,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV_ratio
1629029,Luka Dončić,Luka,Dončić,1610612747,Los Angeles Lakers,LAL,28,"DAL, LAL",2,50,35.32,9.22,20.5,0.449,3.54,9.62,0.355,6.18,7.9,0.778,0.8,7.38,8.18,7.66,1.78,0.42,3.58,2.52,28.16,2.14
1629652,Luguentz Dort,Luguentz,Dort,1610612760,Oklahoma City Thunder,OKC,71,OKC,1,71,29.254,3.634,8.352,0.418,2.394,5.817,0.376,0.465,0.648,0.205,1.254,2.873,4.127,1.62,1.113,0.549,0.718,2.93,10.127,2.255
1630245,Ayo Dosunmu,Ayo,Dosunmu,1610612741,Chicago Bulls,CHI,46,CHI,1,46,30.283,4.804,9.761,0.496,1.348,4.109,0.327,1.348,1.717,0.444,0.565,2.935,3.5,4.522,0.935,0.391,1.5,2.283,12.304,3.014
1630288,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,1610612755,Philadelphia 76ers,PHI,41,PHI,1,41,15.195,2.732,5.61,0.39,0.683,1.707,0.238,0.805,1.098,0.265,0.293,1.171,1.463,1.902,0.585,0.293,0.366,0.707,6.951,5.2
1628408,PJ Dozier,PJ,Dozier,1610612750,Minnesota Timberwolves,MIN,9,MIN,1,9,4.0,0.222,0.333,0.222,0.222,0.333,0.222,0.111,0.667,0.056,0.111,0.444,0.556,0.556,0.111,0.0,0.111,0.333,0.778,5.0
203083,Andre Drummond,Andre,Drummond,1610612755,Philadelphia 76ers,PHI,40,PHI,1,40,18.725,2.925,5.85,0.497,0.075,0.5,0.05,1.4,2.25,0.473,2.725,5.025,7.75,0.85,0.975,0.45,1.375,2.35,7.325,0.618
1630537,Chris Duarte,Chris,Duarte,1610612741,Chicago Bulls,CHI,16,CHI,1,16,4.5,0.75,1.562,0.41,0.375,0.875,0.312,0.375,0.5,0.104,0.312,0.938,1.25,0.5,0.0,0.0,0.062,0.438,2.25,8.0
1642505,Alex Ducas,Alex,Ducas,1610612760,Oklahoma City Thunder,OKC,21,OKC,1,21,5.952,0.571,1.429,0.286,0.476,1.0,0.286,0.095,0.095,0.048,0.429,0.81,1.238,0.238,0.238,0.0,0.19,0.571,1.714,1.25
1630561,David Duke Jr.,David,Duke Jr.,1610612759,San Antonio Spurs,SAS,6,SAS,1,6,5.5,1.0,2.333,0.375,0.5,1.0,0.25,0.167,0.333,0.083,0.167,0.667,0.833,0.667,0.167,0.0,0.333,0.167,2.667,2.0
1627739,Kris Dunn,Kris,Dunn,1610612746,Los Angeles Clippers,LAC,74,LAC,1,74,24.122,2.595,5.905,0.449,1.014,3.027,0.359,0.203,0.297,0.099,0.716,2.676,3.392,2.838,1.73,0.365,1.0,2.662,6.405,2.838
1642346,Ryan Dunn,Ryan,Dunn,1610612756,Phoenix Suns,PHX,74,PHX,1,74,19.027,2.77,6.446,0.383,1.108,3.568,0.257,0.257,0.527,0.126,1.243,2.365,3.608,0.77,0.595,0.541,0.541,2.189,6.905,1.425
201142,Kevin Durant,Kevin,Durant,1610612756,Phoenix Suns,PHX,62,PHX,1,62,36.581,9.548,18.129,0.535,2.581,6.0,0.466,4.887,5.823,0.807,0.371,5.661,6.032,4.242,0.806,1.242,3.065,1.677,26.565,1.384
1631105,Jalen Duren,Jalen,Duren,1610612765,Detroit Pistons,DET,78,DET,1,78,26.115,4.846,7.0,0.685,0.0,0.0,0.0,2.077,3.103,0.564,3.551,6.795,10.346,2.679,0.692,1.141,1.744,3.218,11.769,1.537
1631106,Tari Eason,Tari,Eason,1610612745,Houston Rockets,HOU,57,HOU,1,57,24.895,4.772,9.807,0.479,1.105,3.228,0.302,1.386,1.825,0.468,2.246,4.105,6.351,1.456,1.702,0.877,1.14,2.386,12.035,1.277
1641744,Zach Edey,Zach,Edey,1610612763,Memphis Grizzlies,MEM,66,MEM,1,66,21.5,3.803,6.561,0.601,0.273,0.788,0.157,1.364,1.924,0.504,3.515,4.788,8.303,0.985,0.545,1.288,1.333,2.758,9.242,0.739
1630162,Anthony Edwards,Anthony,Edwards,1610612750,Minnesota Timberwolves,MIN,79,MIN,1,79,36.304,9.127,20.405,0.447,4.051,10.266,0.388,5.253,6.278,0.784,0.772,4.924,5.696,4.544,1.152,0.646,3.152,1.899,27.557,1.442
1642348,Justin Edwards,Justin,Edwards,1610612755,Philadelphia 76ers,PHI,44,PHI,1,44,26.136,3.909,8.591,0.439,1.568,4.318,0.32,0.727,1.045,0.243,1.045,2.318,3.364,1.568,1.023,0.364,1.114,2.227,10.114,1.408
1630556,Kessler Edwards,Kessler,Edwards,1610612742,Dallas Mavericks,DAL,40,DAL,1,40,15.275,1.675,3.375,0.332,0.55,1.35,0.191,0.3,0.325,0.138,0.55,2.325,2.875,1.05,0.475,0.5,0.4,1.55,4.2,2.625
1631165,Keon Ellis,Keon,Ellis,1610612758,Sacramento Kings,SAC,80,SAC,1,80,24.35,2.838,5.8,0.475,1.738,4.012,0.399,0.912,1.075,0.348,0.75,1.9,2.65,1.5,1.512,0.788,0.888,2.2,8.325,1.69
203954,Joel Embiid,Joel,Embiid,1610612755,Philadelphia 76ers,PHI,19,PHI,1,19,30.211,7.368,16.579,0.425,1.211,4.053,0.332,7.842,8.895,0.839,1.895,6.263,8.158,4.474,0.737,0.947,3.263,2.211,23.789,1.371
1629234,Drew Eubanks,Drew,Eubanks,1610612762,Utah Jazz,UTA,37,"LAC, UTA",2,61,12.23,1.885,3.18,0.507,0.049,0.098,0.049,0.77,1.164,0.291,0.984,2.721,3.705,0.885,0.197,0.639,0.672,1.033,4.59,1.317
1641787,Tosan Evbuomwan,Tosan,Evbuomwan,1610612751,Brooklyn Nets,BKN,28,BKN,1,28,23.75,3.357,7.857,0.402,0.857,2.75,0.295,1.964,2.607,0.595,1.143,3.143,4.286,1.964,0.857,0.357,1.393,1.964,9.536,1.41
203957,Danté Exum,Danté,Exum,1610612742,Dallas Mavericks,DAL,20,DAL,1,20,18.6,3.2,6.7,0.462,1.15,2.65,0.377,1.15,1.55,0.412,0.2,1.45,1.65,2.8,0.6,0.15,1.1,1.7,8.7,2.545
1628981,Bruno Fernando,Bruno,Fernando,1610612761,Toronto Raptors,TOR,17,TOR,1,17,8.529,1.529,2.882,0.491,0.0,0.0,0.0,0.353,0.471,0.176,1.235,1.765,3.0,1.059,0.235,0.529,0.824,1.588,3.412,1.286
1642271,Kyle Filipowski,Kyle,Filipowski,1610612762,Utah Jazz,UTA,72,UTA,1,72,21.083,3.611,7.194,0.489,1.069,3.056,0.279,1.292,1.986,0.42,1.556,4.556,6.111,1.944,0.667,0.306,1.417,2.375,9.583,1.373
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,1610612747,Los Angeles Lakers,LAL,43,"BKN, LAL",2,63,28.873,3.095,6.905,0.436,2.048,4.984,0.376,0.476,0.714,0.176,1.27,2.651,3.921,1.429,0.921,0.365,0.889,2.159,8.714,1.607
1641745,Adam Flagler,Adam,Flagler,1610612760,Oklahoma City Thunder,OKC,37,OKC,1,37,5.459,0.676,2.595,0.215,0.378,1.946,0.169,0.027,0.054,0.014,0.189,0.541,0.73,0.324,0.216,0.081,0.108,0.405,1.757,3.0
1642280,Trentyn Flowers,Trentyn,Flowers,1610612746,Los Angeles Clippers,LAC,6,LAC,1,6,4.333,0.667,1.833,0.074,0.0,0.333,0.0,0.5,0.5,0.333,0.167,0.5,0.667,0.0,0.0,0.0,0.167,0.667,1.833,0.0
1631323,Simone Fontecchio,Simone,Fontecchio,1610612765,Detroit Pistons,DET,75,DET,1,75,16.507,2.0,4.973,0.373,1.013,3.027,0.29,0.933,1.12,0.37,0.693,2.173,2.867,0.867,0.413,0.16,0.72,1.267,5.947,1.204
1628368,De'Aaron Fox,De'Aaron,Fox,1610612758,Sacramento Kings,SAC,45,"SAC, SAS",2,62,36.161,8.694,18.758,0.462,1.903,6.145,0.319,4.242,5.129,0.744,0.871,3.935,4.806,6.323,1.468,0.403,2.806,2.645,23.532,2.253
1642402,Enrique Freeman,Enrique,Freeman,1610612754,Indiana Pacers,IND,22,IND,1,22,8.227,0.727,1.682,0.341,0.045,0.455,0.023,0.591,0.864,0.25,0.5,0.864,1.364,0.409,0.136,0.136,0.273,0.955,2.091,1.5
1642277,Johnny Furphy,Johnny,Furphy,1610612754,Indiana Pacers,IND,50,IND,1,50,7.66,0.7,1.84,0.203,0.3,1.0,0.134,0.36,0.44,0.149,0.46,0.96,1.42,0.38,0.36,0.22,0.24,0.82,2.06,1.583
1629655,Daniel Gafford,Daniel,Gafford,1610612742,Dallas Mavericks,DAL,57,DAL,1,57,21.596,4.965,7.07,0.692,0.0,0.0,0.0,2.368,3.439,0.611,2.719,4.088,6.807,1.404,0.404,1.789,1.158,2.667,12.298,1.212
1629636,Darius Garland,Darius,Garland,1610612739,Cleveland Cavaliers,CLE,75,CLE,1,75,30.667,7.387,15.653,0.476,2.827,7.053,0.401,2.987,3.4,0.729,0.627,2.227,2.853,6.747,1.213,0.147,2.52,1.907,20.587,2.677
1630568,Luka Garza,Luka,Garza,1610612750,Minnesota Timberwolves,MIN,39,MIN,1,39,5.667,1.333,2.692,0.418,0.256,0.923,0.162,0.615,0.897,0.254,0.795,0.59,1.385,0.282,0.154,0.077,0.308,0.744,3.538,0.917
1641718,Keyonte George,Keyonte,George,1610612762,Utah Jazz,UTA,67,UTA,1,67,31.433,5.358,13.716,0.391,2.597,7.567,0.328,3.478,4.254,0.685,0.388,3.388,3.776,5.627,0.687,0.134,2.731,1.657,16.791,2.06
1642273,Kyshawn George,Kyshawn,George,1610612764,Washington Wizards,WAS,68,WAS,1,68,26.5,2.985,8.029,0.345,1.676,5.206,0.293,1.029,1.368,0.335,0.721,3.471,4.191,2.485,1.0,0.735,1.426,2.956,8.676,1.742
202331,Paul George,Paul,George,1610612755,Philadelphia 76ers,PHI,41,PHI,1,41,32.561,5.976,13.902,0.421,2.341,6.537,0.345,1.927,2.366,0.565,0.585,4.756,5.341,4.341,1.829,0.488,2.585,2.463,16.22,1.679
201959,Taj Gibson,Taj,Gibson,1610612766,Charlotte Hornets,CHA,37,CHA,1,37,11.027,1.27,2.568,0.439,0.027,0.054,0.014,0.324,0.541,0.16,1.378,1.865,3.243,0.568,0.243,0.486,0.676,1.459,2.892,0.84
1630581,Josh Giddey,Josh,Giddey,1610612741,Chicago Bulls,CHI,70,CHI,1,70,30.229,5.3,11.4,0.463,1.5,3.971,0.387,2.5,3.2,0.573,1.814,6.271,8.086,7.186,1.2,0.643,2.886,1.743,14.6,2.49
1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,1610612760,Oklahoma City Thunder,OKC,76,OKC,1,76,34.158,11.316,21.789,0.525,2.145,5.724,0.398,7.908,8.803,0.891,0.882,4.105,4.987,6.395,1.724,1.013,2.408,2.158,32.684,2.656
1630264,Anthony Gill,Anthony,Gill,1610612764,Washington Wizards,WAS,51,WAS,1,51,7.784,0.843,1.725,0.324,0.196,0.608,0.142,0.647,0.98,0.198,0.353,0.941,1.294,0.314,0.176,0.039,0.196,0.588,2.529,1.6
1631221,Collin Gillespie,Collin,Gillespie,1610612756,Phoenix Suns,PHX,33,PHX,1,33,13.939,2.061,4.788,0.403,1.182,2.727,0.369,0.576,0.667,0.241,0.667,1.697,2.364,2.364,0.636,0.152,0.515,0.909,5.879,4.588
203497,Rudy Gobert,Rudy,Gobert,1610612750,Minnesota Timberwolves,MIN,72,MIN,1,72,33.222,4.736,7.083,0.674,0.0,0.0,0.0,2.556,3.792,0.587,3.681,7.222,10.903,1.764,0.778,1.444,1.236,2.528,12.028,1.427
203932,Aaron Gordon,Aaron,Gordon,1610612743,Denver Nuggets,DEN,51,DEN,1,51,28.373,5.176,9.745,0.523,1.471,3.373,0.425,2.843,3.51,0.672,1.569,3.275,4.843,3.216,0.451,0.275,1.431,1.608,14.667,2.247
201569,Eric Gordon,Eric,Gordon,1610612755,Philadelphia 76ers,PHI,39,PHI,1,39,19.692,2.231,5.231,0.376,1.436,3.513,0.339,0.923,1.231,0.36,0.205,0.974,1.179,1.667,0.667,0.308,0.718,0.821,6.821,2.321
1641789,Jazian Gortman,Jazian,Gortman,1610612742,Dallas Mavericks,DAL,16,DAL,1,16,3.625,0.562,1.438,0.286,0.25,0.688,0.167,0.125,0.25,0.062,0.062,0.25,0.312,0.375,0.125,0.062,0.312,0.562,1.5,1.2
203924,Jerami Grant,Jerami,Grant,1610612757,Portland Trail Blazers,POR,47,POR,1,47,32.447,4.553,12.213,0.369,2.298,6.298,0.362,3.0,3.532,0.611,0.553,2.915,3.468,2.149,0.872,0.979,1.383,2.319,14.404,1.554
1631260,AJ Green,AJ,Green,1610612749,Milwaukee Bucks,MIL,73,MIL,1,73,22.753,2.493,5.808,0.412,2.123,4.973,0.397,0.301,0.37,0.128,0.247,2.137,2.384,1.479,0.507,0.096,0.548,2.151,7.411,2.7
203110,Draymond Green,Draymond,Green,1610612744,Golden State Warriors,GSW,68,GSW,1,68,29.132,3.176,7.485,0.408,1.176,3.618,0.28,1.485,2.162,0.488,1.088,5.0,6.088,5.632,1.456,1.029,2.559,3.221,9.015,2.201
1630224,Jalen Green,Jalen,Green,1610612745,Houston Rockets,HOU,82,HOU,1,82,32.902,7.415,17.524,0.41,2.854,8.061,0.332,3.329,4.098,0.683,0.549,4.049,4.598,3.439,0.866,0.329,2.476,1.549,21.012,1.389
1629750,Javonte Green,Javonte,Green,1610612740,New Orleans Pelicans,NOP,50,"CLE, NOP",2,68,18.485,1.809,4.221,0.405,0.676,2.074,0.291,0.809,1.118,0.334,0.868,2.338,3.206,0.824,0.956,0.456,0.471,1.441,5.103,1.75
201145,Jeff Green,Jeff,Green,1610612745,Houston Rockets,HOU,32,HOU,1,32,12.406,1.906,3.781,0.474,0.906,2.469,0.326,0.656,0.812,0.23,0.344,1.469,1.812,0.625,0.188,0.125,0.281,1.0,5.375,2.222
1630182,Josh Green,Josh,Green,1610612766,Charlotte Hornets,CHA,68,CHA,1,68,27.794,2.647,6.191,0.402,1.426,3.647,0.338,0.721,1.059,0.321,0.824,1.706,2.529,1.588,1.088,0.221,1.029,2.426,7.441,1.543
1629656,Quentin Grimes,Quentin,Grimes,1610612742,Dallas Mavericks,DAL,47,"DAL, PHI",2,75,26.867,5.12,10.973,0.427,2.16,5.613,0.335,2.16,2.853,0.528,0.787,3.533,4.32,3.04,0.987,0.293,1.88,1.84,14.56,1.617
1631243,Mouhamed Gueye,Mouhamed,Gueye,1610612737,Atlanta Hawks,ATL,33,ATL,1,33,16.121,2.182,5.182,0.41,0.636,2.455,0.263,0.97,1.273,0.359,1.333,2.879,4.212,0.818,0.848,1.0,0.455,1.667,5.97,1.8
1629060,Rui Hachimura,Rui,Hachimura,1610612747,Los Angeles Lakers,LAL,59,LAL,1,59,31.627,4.966,9.763,0.514,1.729,4.186,0.389,1.475,1.915,0.533,1.339,3.661,5.0,1.407,0.763,0.441,0.831,1.78,13.136,1.694
1630169,Tyrese Haliburton,Tyrese,Haliburton,1610612754,Indiana Pacers,IND,73,IND,1,73,33.603,6.521,13.781,0.454,2.986,7.699,0.365,2.589,3.041,0.657,0.575,2.959,3.534,9.219,1.438,0.671,1.644,1.26,18.616,5.608
1641790,PJ Hall,PJ,Hall,1610612743,Denver Nuggets,DEN,19,DEN,1,19,3.421,0.737,1.263,0.39,0.105,0.421,0.105,0.158,0.211,0.079,0.316,0.842,1.158,0.211,0.0,0.211,0.105,0.579,1.737,2.0
203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,1610612765,Detroit Pistons,DET,77,DET,1,77,27.948,3.584,8.831,0.393,2.182,5.935,0.343,1.61,1.883,0.522,0.234,2.143,2.377,1.597,0.494,0.091,0.623,1.247,10.961,2.562
201935,James Harden,James,Harden,1610612746,Los Angeles Clippers,LAC,79,LAC,1,79,35.316,6.722,16.392,0.41,2.975,8.456,0.345,6.392,7.316,0.86,0.696,5.076,5.772,8.696,1.494,0.696,4.316,2.051,22.81,2.015
1630702,Jaden Hardy,Jaden,Hardy,1610612742,Dallas Mavericks,DAL,57,DAL,1,57,15.895,3.158,7.263,0.372,1.333,3.456,0.299,1.053,1.509,0.375,0.158,1.404,1.561,1.421,0.491,0.088,1.439,1.579,8.702,0.988
1641989,Elijah Harkless,Elijah,Harkless,1610612762,Utah Jazz,UTA,10,UTA,1,10,13.7,1.1,3.5,0.175,0.7,2.5,0.126,0.3,0.6,0.15,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,2.667
203914,Gary Harris,Gary,Harris,1610612753,Orlando Magic,ORL,48,ORL,1,48,14.771,1.062,2.771,0.306,0.75,2.104,0.255,0.146,0.25,0.059,0.417,0.917,1.333,0.625,0.542,0.25,0.354,0.938,3.021,1.765
202699,Tobias Harris,Tobias,Harris,1610612765,Detroit Pistons,DET,73,DET,1,73,31.603,5.26,11.027,0.475,1.247,3.616,0.301,1.959,2.274,0.607,0.89,5.027,5.918,2.219,1.014,0.781,1.164,1.89,13.726,1.906
1628404,Josh Hart,Josh,Hart,1610612752,New York Knicks,NYK,77,NYK,1,77,37.61,5.247,10.0,0.527,1.091,3.273,0.313,2.065,2.662,0.565,2.091,7.481,9.571,5.883,1.545,0.351,2.052,2.61,13.649,2.867
1628392,Isaiah Hartenstein,Isaiah,Hartenstein,1610612760,Oklahoma City Thunder,OKC,57,OKC,1,57,27.877,4.895,8.421,0.583,0.0,0.333,0.0,1.386,2.053,0.427,2.86,7.86,10.719,3.842,0.825,1.088,1.684,3.0,11.175,2.281
1630573,Sam Hauser,Sam,Hauser,1610612738,Boston Celtics,BOS,71,BOS,1,71,21.704,3.014,6.676,0.439,2.338,5.62,0.406,0.155,0.155,0.085,0.62,2.535,3.155,0.901,0.577,0.183,0.324,1.225,8.521,2.783
1641722,Jordan Hawkins,Jordan,Hawkins,1610612740,New Orleans Pelicans,NOP,56,NOP,1,56,23.625,3.696,9.929,0.343,1.964,5.929,0.312,1.429,1.75,0.478,0.446,2.375,2.821,1.179,0.536,0.411,1.036,0.911,10.786,1.138
1629637,Jaxson Hayes,Jaxson,Hayes,1610612747,Los Angeles Lakers,LAL,56,LAL,1,56,19.518,2.875,3.982,0.702,0.0,0.054,0.0,1.089,1.75,0.42,1.393,3.411,4.804,1.036,0.554,0.911,0.768,2.429,6.839,1.349
1630703,Scoot Henderson,Scoot,Henderson,1610612757,Portland Trail Blazers,POR,66,POR,1,66,26.667,4.348,10.379,0.406,1.591,4.5,0.34,2.394,3.121,0.575,0.788,2.212,3.0,5.076,1.03,0.197,2.682,2.742,12.682,1.893
1641707,Taylor Hendricks,Taylor,Hendricks,1610612762,Utah Jazz,UTA,3,UTA,1,3,25.0,1.333,6.0,0.19,1.0,4.0,0.2,1.0,1.333,0.5,1.667,3.333,5.0,0.667,1.667,1.333,0.667,2.667,4.667,1.0
1629639,Tyler Herro,Tyler,Herro,1610612748,Miami Heat,MIA,77,MIA,1,77,35.403,8.455,17.896,0.477,3.26,8.701,0.374,3.727,4.247,0.803,0.455,4.727,5.182,5.506,0.896,0.221,2.571,1.104,23.896,2.141
1627741,Buddy Hield,Buddy,Hield,1610612744,Golden State Warriors,GSW,82,GSW,1,82,22.768,4.0,9.585,0.392,2.476,6.695,0.343,0.646,0.78,0.301,0.622,2.598,3.22,1.634,0.841,0.28,1.11,1.61,11.122,1.473
1629312,Haywood Highsmith,Haywood,Highsmith,1610612748,Miami Heat,MIA,74,MIA,1,74,24.568,2.419,5.284,0.393,1.203,3.149,0.318,0.419,0.581,0.159,0.973,2.432,3.405,1.514,0.919,0.5,0.73,2.216,6.459,2.074
1628988,Aaron Holiday,Aaron,Holiday,1610612745,Houston Rockets,HOU,62,HOU,1,62,12.79,1.887,4.323,0.366,1.161,2.919,0.314,0.548,0.661,0.255,0.21,1.048,1.258,1.339,0.306,0.177,0.597,1.032,5.484,2.243
201950,Jrue Holiday,Jrue,Holiday,1610612738,Boston Celtics,BOS,62,BOS,1,62,30.661,4.097,9.242,0.439,1.742,4.935,0.321,1.129,1.242,0.392,1.226,3.048,4.274,3.855,1.065,0.435,1.242,1.629,11.065,3.104
1641842,Ronald Holland II,Ronald,Holland II,1610612765,Detroit Pistons,DET,81,DET,1,81,15.667,2.432,5.136,0.463,0.444,1.864,0.162,1.136,1.506,0.469,0.494,2.198,2.691,1.012,0.605,0.21,0.889,1.741,6.444,1.139
1626158,Richaun Holmes,Richaun,Holmes,1610612764,Washington Wizards,WAS,31,WAS,1,31,17.226,2.903,4.484,0.599,0.0,0.097,0.0,1.613,1.935,0.562,2.0,3.71,5.71,1.355,0.29,0.742,0.677,1.581,7.419,2.0
1631096,Chet Holmgren,Chet,Holmgren,1610612760,Oklahoma City Thunder,OKC,32,OKC,1,32,27.438,5.219,10.656,0.47,1.375,3.625,0.365,3.156,4.188,0.606,1.5,6.531,8.031,1.969,0.719,2.219,1.75,2.25,14.969,1.125
1641720,Jalen Hood-Schifino,Jalen,Hood-Schifino,1610612755,Philadelphia 76ers,PHI,13,"LAL, PHI",2,15,20.933,2.467,6.533,0.361,0.933,3.067,0.226,1.2,1.4,0.45,0.2,1.6,1.8,2.467,0.333,0.467,1.2,1.667,7.067,2.056
201143,Al Horford,Al,Horford,1610612738,Boston Celtics,BOS,60,BOS,1,60,27.667,3.25,7.683,0.411,1.9,5.233,0.34,0.567,0.633,0.254,1.317,4.833,6.15,2.133,0.6,0.85,0.767,1.35,8.967,2.783
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,1610612741,Chicago Bulls,CHI,58,CHI,1,58,12.448,2.293,5.017,0.325,0.707,2.103,0.209,1.241,1.69,0.343,0.328,1.397,1.724,1.431,0.362,0.19,0.69,1.017,6.534,2.075
1631216,Caleb Houstan,Caleb,Houstan,1610612753,Orlando Magic,ORL,58,ORL,1,58,13.569,1.379,3.276,0.319,1.103,2.759,0.262,0.259,0.293,0.121,0.328,0.966,1.293,0.603,0.379,0.103,0.224,1.069,4.121,2.692
1641724,Jett Howard,Jett,Howard,1610612753,Orlando Magic,ORL,60,ORL,1,60,11.65,1.633,4.367,0.332,0.917,3.1,0.245,0.267,0.383,0.104,0.333,0.833,1.167,0.733,0.217,0.183,0.6,1.133,4.45,1.222
1628989,Kevin Huerter,Kevin,Huerter,1610612758,Sacramento Kings,SAC,43,"CHI, SAC",2,69,24.333,3.725,8.754,0.394,1.913,5.667,0.305,0.507,0.71,0.238,0.435,2.536,2.971,2.261,0.957,0.333,0.971,1.754,9.87,2.328
1630643,Jay Huff,Jay,Huff,1610612763,Memphis Grizzlies,MEM,64,MEM,1,64,11.719,2.453,4.766,0.403,1.266,3.125,0.293,0.688,0.875,0.259,0.469,1.547,2.016,0.594,0.25,0.875,0.531,1.219,6.859,1.118
1630574,Ariel Hukporti,Ariel,Hukporti,1610612752,New York Knicks,NYK,25,NYK,1,25,8.64,0.84,1.24,0.336,0.0,0.0,0.0,0.24,0.52,0.12,0.56,1.48,2.04,0.44,0.04,0.6,0.84,1.28,1.92,0.524
1629631,De'Andre Hunter,De'Andre,Hunter,1610612737,Atlanta Hawks,ATL,37,"ATL, CLE",2,64,27.219,5.594,11.906,0.472,2.453,6.062,0.401,3.359,3.969,0.722,0.688,3.344,4.031,1.438,0.781,0.203,1.281,2.422,17.0,1.122
1630538,Bones Hyland,Bones,Hyland,1610612746,Los Angeles Clippers,LAC,20,"LAC, MIN",2,24,9.958,1.958,4.917,0.367,1.333,3.417,0.311,0.958,1.083,0.413,0.208,0.833,1.042,1.333,0.75,0.167,1.042,1.208,6.208,1.28
1642345,Oso Ighodaro,Oso,Ighodaro,1610612756,Phoenix Suns,PHX,61,PHX,1,61,17.082,1.852,3.066,0.51,0.0,0.033,0.0,0.475,0.82,0.187,1.082,2.557,3.639,1.164,0.459,0.475,0.639,1.672,4.18,1.821
204060,Joe Ingles,Joe,Ingles,1610612750,Minnesota Timberwolves,MIN,19,MIN,1,19,6.0,0.316,1.211,0.061,0.158,0.789,0.048,0.0,0.0,0.0,0.105,0.474,0.579,1.211,0.105,0.0,0.474,0.632,0.789,2.556
1627742,Brandon Ingram,Brandon,Ingram,1610612740,New Orleans Pelicans,NOP,18,NOP,1,18,33.0,8.611,18.5,0.454,2.389,6.389,0.379,2.611,3.056,0.729,0.944,4.611,5.556,5.167,0.889,0.611,3.833,2.5,22.222,1.348
1631127,Harrison Ingram,Harrison,Ingram,1610612759,San Antonio Spurs,SAS,5,SAS,1,5,7.0,0.4,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.4,1.8,0.6,0.6,0.0,0.2,0.4,0.8,3.0
202681,Kyrie Irving,Kyrie,Irving,1610612742,Dallas Mavericks,DAL,50,DAL,1,50,36.02,8.94,18.9,0.477,2.88,7.18,0.373,3.92,4.28,0.847,1.2,3.6,4.8,4.62,1.32,0.46,2.22,2.02,24.68,2.081
1628371,Jonathan Isaac,Jonathan,Isaac,1610612753,Orlando Magic,ORL,71,ORL,1,71,15.338,1.887,4.563,0.393,0.549,2.127,0.195,1.028,1.507,0.385,1.69,2.732,4.423,0.563,0.859,1.127,0.465,1.268,5.352,1.212
1631093,Jaden Ivey,Jaden,Ivey,1610612765,Detroit Pistons,DET,30,DET,1,30,29.967,6.333,13.767,0.464,2.1,5.133,0.4,2.833,3.867,0.692,1.333,2.8,4.133,3.967,0.933,0.367,2.967,2.233,17.6,1.337
1641713,GG Jackson,GG,Jackson,1610612763,Memphis Grizzlies,MEM,29,MEM,1,29,15.828,2.552,6.862,0.357,1.103,3.276,0.318,1.0,1.379,0.343,0.931,2.241,3.172,1.0,0.414,0.172,1.069,1.034,7.207,0.935
1630543,Isaiah Jackson,Isaiah,Jackson,1610612754,Indiana Pacers,IND,5,IND,1,5,16.8,2.8,4.6,0.737,0.0,0.0,0.0,1.4,2.8,0.3,2.2,3.4,5.6,1.0,0.6,1.6,1.0,2.8,7.0,1.0
1631245,Quenton Jackson,Quenton,Jackson,1610612754,Indiana Pacers,IND,28,IND,1,28,13.607,2.071,4.357,0.329,0.536,1.429,0.188,1.107,1.429,0.31,0.5,1.071,1.571,1.893,0.75,0.179,0.571,1.536,5.786,3.312
202704,Reggie Jackson,Reggie,Jackson,1610612755,Philadelphia 76ers,PHI,31,PHI,1,31,12.419,1.677,4.29,0.346,0.806,2.387,0.263,0.226,0.29,0.129,0.258,1.097,1.355,1.452,0.516,0.097,0.548,1.097,4.387,2.647
1641748,Andre Jackson Jr.,Andre,Jackson Jr.,1610612749,Milwaukee Bucks,MIL,67,MIL,1,67,14.582,1.403,2.94,0.382,0.448,1.134,0.232,0.179,0.358,0.085,0.97,1.746,2.716,1.239,0.507,0.209,0.866,1.701,3.433,1.431
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,1610612763,Memphis Grizzlies,MEM,74,MEM,1,74,29.784,8.0,16.392,0.487,1.973,5.257,0.372,4.203,5.378,0.744,1.23,4.405,5.635,2.0,1.243,1.527,2.068,3.473,22.176,0.967
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,1610612744,Golden State Warriors,GSW,62,GSW,1,62,15.597,2.806,4.871,0.52,0.0,0.048,0.0,0.952,1.645,0.351,1.968,3.048,5.016,1.677,0.371,0.613,0.726,1.177,6.565,2.311
1642355,Bronny James,Bronny,James,1610612747,Los Angeles Lakers,LAL,27,LAL,1,27,6.778,0.778,2.481,0.244,0.333,1.185,0.18,0.407,0.519,0.204,0.148,0.519,0.667,0.815,0.333,0.111,0.481,0.481,2.296,1.692
